RouteNum;Authority;City;Transport;Operator;ValidityPeriods;SpecialDates;RouteTag;RouteType;Commercial;RouteName;Weekdays;Streets;RouteStops;RouteStopsPlatforms;Pikas2019.7.21
379;;;;;18299,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,2,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1,,5,1;;;;;;;;
380;;;;;18384,7,,,,,,,,,,,,,,,,,,,,,,,,,,182,7,,,,,,,,,,,,,,,,,,,,,,,,,,189,7,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;
389;;;;;18320,56,49,7,,,,,,,,,,,56,63,14,49,56,,7,,,,,,,,,;;;;;;;;
390;;;;;18415,7,,,,,,,,,,,,280,7,,,,,,,,,,,,,280,7,,,,,,,,,,,;;;;;;;;
393;;;;;18388,7,,,,,,,,,,,,,,,,,,,,,217,7,,,,,,,,,,,,,,,,,,,,,217,7,,,,,,,,,,,,,,,,,,,,;;;;;;;;
458;;;;;18315,56,,7,,,,,,,,,,,49,70,7,49,56,,7,,,,,,,,,,;;;;;;;;
470;;;;;18295,1,,,,3,1,,,,3,1,,,,4,3,,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,4,3,,1,,,4,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,1,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,4,3,,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,7,,3,,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,4,3,,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,4,3,,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4;;;;;;;;
471;;;;;18316,2,1,53,2,1,48,1,4,2,1,4,2,1,4,2,1,4,2,1,4,2,1,4,2,1,4,2,1,4,2,1,4,2,1,4,2,1,4,2,1,4,49,2,1,62,5,2,1,4,2,1,46,2,1,53,2,1,53,2,1,4,2,1,4,2,1,4,2,1,4,2,1,4,2,1,4,2,1,4,2,1,4,2,1,4,2,1,4,2,1,4;;;;;;;;
485;;;;;18295,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;
486;;;;;18419,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;
506;;;;;60204,60,62;;;;;;;;
508;;;;;18295,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40666,60,62,60;;;;;;;;
529;;;;;59840;;;;;;;;
539;;;;;18300,7,,2,1,,,,,7,,,,,,,2,1,,,,,7,,,,,,4,1,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,5,7,,,,,,2,1,,,,,7,,,,,,,,4,1,,,2,1,,,,,2,1,,,,,7,,,,,,2,1,,,,,7,,,,,,,2,1,,,,,7,,,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,4,7,,,,,,,,,,,,,,,;;;;;;;;
555;;;;;18435,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,1,,,,,,,,,,,,168,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,1,,,,,,,,,,,,168,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,1,,,,,,;;;;;;;;
556;;;;;18295,7,,14,7,,,,,,14,7,,,,,,91,7,,,,,14,7,,,,,,,,21,7,,,,,14,7,,,,,,14,7,,,,,;;;;;;;;
558;;;;;18383,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;
559;;;;;18295,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;
589;;;;;18438,1,5,1,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,2,3,1,,,,3;;;;;;;;
592;;;;;18295,1,,,,,2,1,,,,,2,1,,,,,3,1,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,2,1,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,2,1,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,;;;;;;;;
617;;;;;18295,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;
632;;;;;18419,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;
634;;;;;18295,1,,,,3,1,,,,3,1,,,,4,1,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,84,1,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,5,1,,;;;;;;;;
635;;;;;18424,1,3,1,,,,3,,1,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,2,3,1,,,,3;;;;;;;;
641;;;;;18295,1,,,,3,1,,,,3,1,,,,4,1,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,2,1,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,2,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,;;;;;;;;
642;;;;;18423,1,,3,2,1,,3,,1,3,2,1,,3,2,1,,3,2,1,,3,2,1,,3,2,1,,3,2,1,,3,2,1,,3,2,,3,2,1,,3;;;;;;;;
645;;;;;18316;;;;;;;;
657;;;;;18297,7,,,,,,,,,,,,,,,,,,84,7,,,,,,,,,,,,,,,,;;;;;;;;
662;;;;;18295,1,,,,,2,1,,,,,2,1,,,,,3,1,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,2,1,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,2,1,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,;;;;;;;;
663;;;;;18414,1,,,,,2,1,,,,,2,1,,,,,2,3,1,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,,,,2,1,,2,1,2,1,,,,,2;;;;;;;;
671;;;;;18295,1,,,,3,1,,,,3,1,,,,4,1,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,2,1,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,2,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,,,3,1,,;;;;;;;;
692;;;;;18301,7,,1,6,7,,,,,,,,5,2,7,,,,98,7,,,,,,,,,,,,,,,6,1,5,2,7,,,,,,,3,4,7,,,,,,,,6,1,7,,,,98,7,,,,,,,,,,,,,,,;;;;;;;;
696;;;;;18414,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;
697;;;;;18444,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42124;;;;;;;;
698;;;;;18383,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42702;;;;;;;;
702;;;;;18361,21,237,8,91,140,126,181,246,42,77;;;;;;;;
703;;;;;18315,1036,126;;;;;;;;
706;;;;;18444,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;
709;;;;;18317;;;;;;;;
710;;;;;18361,21,237;;;;;;;;
724;;;;;18423,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,1,,,,,,,;;;;;;;;
727;;;;;18414,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,;;;;;;;;
731;;;;;18295,1,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,;;;;;;;;
748;;;;;18620,1;;;;;;;;
749;;;;;18361,21,237,8,91,140,126;;;;;;;;
750;;;;;18315;;;;;;;;
751;;;;;18316;;;;;;;;
752;;;;;18362,21,238;;;;;;;;
